,0,1,2
29020,ifosfamide,pitolisant,2
29021,ifosfamide,propoxyphene,2
29022,ifosfamide,protriptyline,2
29023,ifosfamide,quetiapine,2
29024,ifosfamide,selpercatinib,2
29025,ifosfamide,somapacitan-beco,2
29026,ifosfamide,somatrem,2
29027,ifosfamide,somatropin,2
29028,ifosfamide,sparfloxacin,1
29029,ifosfamide,st. john's wort,2
29030,ifosfamide,trimipramine,2
29031,ifosfamide,troglitazone,2
29032,ifosfamide,trovafloxacin,1
29033,ifosfamide,ustekinumab,2
29034,ifosfamide,venlafaxine,2
29035,ifosfamide,vilazodone,2
29036,liotrix,amoxapine,2
29037,liotrix,butalbital,2
29038,liotrix,chlorotrianisene,2
29039,liotrix,cholestyramine,2
29040,liotrix,conjugated estrogens,2
29041,liotrix,conjugated estrogens topical,2
29042,liotrix,desipramine,2
29043,liotrix,dienestrol topical,2
29044,liotrix,estradiol topical,2
29045,liotrix,estramustine,2
29046,liotrix,estrone,2
29047,liotrix,estropipate,2
29048,liotrix,estropipate topical,2
29049,liotrix,exenatide,2
29050,liotrix,fluoxetine,1
29051,liotrix,glyburide,2
29052,liotrix,imatinib,2
29053,liotrix,lanthanum carbonate,2
29054,liotrix,methyltestosterone,2
29055,liotrix,multivitamin with iron,2
29056,liotrix,multivitamin with iron and fluoride,2
29057,liotrix,multivitamin with minerals,2
29058,liotrix,"multivitamin, prenatal",2
29059,liotrix,nandrolone,2
29060,liotrix,nateglinide,2
29061,liotrix,phenytoin,2
29062,liotrix,primidone,2
29063,liotrix,propranolol,1
29064,liotrix,propylthiouracil,2
29065,liotrix,protriptyline,2
29066,liotrix,quinestrol,2
29067,liotrix,rabeprazole,2
29068,liotrix,rifampin,2
29069,liotrix,simvastatin,1
29070,liotrix,sorafenib,2
29071,liotrix,stanozolol,2
29072,liotrix,sucralfate,1
29073,liotrix,testosterone topical,2
29074,liotrix,trimipramine,2
29075,liotrix,troglitazone,2
29076,flurbiprofen,anistreplase,2
29077,flurbiprofen,apixaban,3
29078,flurbiprofen,aprepitant,2
29079,flurbiprofen,ardeparin,3
29080,flurbiprofen,argatroban,2
29081,flurbiprofen,asparaginase escherichia coli,2
29082,flurbiprofen,benazepril,2
29083,flurbiprofen,benzthiazide,2
29084,flurbiprofen,betamethasone,2
29085,flurbiprofen,bromfenac,2
29086,flurbiprofen,budesonide,2
29087,flurbiprofen,celecoxib,2
29088,flurbiprofen,ciprofloxacin,2
29089,flurbiprofen,clopidogrel,2
29090,flurbiprofen,cyclosporine,2
29091,flurbiprofen,dabrafenib,2
29092,flurbiprofen,defibrotide,2
29093,flurbiprofen,dexamethasone,2
29094,flurbiprofen,dexfenfluramine,2
29095,flurbiprofen,diclofenac,2
29096,flurbiprofen,drotrecogin alfa,3
29097,flurbiprofen,enoxacin,2
29098,flurbiprofen,enoxaparin,3
29099,flurbiprofen,escitalopram,2
29100,flurbiprofen,ethacrynic acid,2
29101,flurbiprofen,ethanol,2
29102,flurbiprofen,etodolac,2
29103,flurbiprofen,etravirine,2
29104,flurbiprofen,exenatide,2
29105,flurbiprofen,fenfluramine,2
29106,flurbiprofen,fenoprofen,2
29107,flurbiprofen,fludrocortisone,2
29108,flurbiprofen,fluoxetine,2
29109,flurbiprofen,gatifloxacin,2
29110,flurbiprofen,glyburide,2
29111,flurbiprofen,grepafloxacin,2
29112,flurbiprofen,hydroflumethiazide,2
29113,flurbiprofen,ibritumomab,3
29114,flurbiprofen,iodine i 131 tositumomab,3
29115,flurbiprofen,lepirudin,2
29116,flurbiprofen,levomilnacipran,2
29117,flurbiprofen,mefenamic acid,2
29118,flurbiprofen,methotrexate,3
29119,flurbiprofen,milnacipran,2
29120,flurbiprofen,moxifloxacin,2
29121,flurbiprofen,nabumetone,2
29122,flurbiprofen,nalidixic acid,2
29123,flurbiprofen,naproxen,2
29124,flurbiprofen,nateglinide,2
29125,flurbiprofen,omacetaxine,3
29126,flurbiprofen,panobinostat,3
29127,flurbiprofen,piroxicam,2
29128,flurbiprofen,pitolisant,2
29129,flurbiprofen,polythiazide,2
29130,flurbiprofen,ponatinib,3
29131,flurbiprofen,prasugrel,3
29132,flurbiprofen,prednisolone,2
29133,flurbiprofen,prednisone,2
29134,flurbiprofen,propranolol,2
29135,flurbiprofen,ramucirumab,3
29136,flurbiprofen,ranitidine bismuth citrate,1
29137,flurbiprofen,regorafenib,3
29138,flurbiprofen,rofecoxib,2
29139,flurbiprofen,rucaparib,2
29140,flurbiprofen,sibutramine,2
29141,flurbiprofen,sparfloxacin,2
29142,flurbiprofen,spironolactone,2
29143,flurbiprofen,streptokinase,2
29144,flurbiprofen,sulfasalazine,2
29145,flurbiprofen,sulfinpyrazone,2
29146,flurbiprofen,sulindac,2
29147,flurbiprofen,tirofiban,2
29148,flurbiprofen,tositumomab,3
29149,flurbiprofen,treprostinil,2
29150,flurbiprofen,triamcinolone ophthalmic,2
29151,flurbiprofen,trichlormethiazide,2
29152,flurbiprofen,trovafloxacin,2
29153,flurbiprofen,valdecoxib,2
29154,flurbiprofen,venlafaxine,2
29155,flurbiprofen,verteporfin,2
29156,flurbiprofen,vilazodone,2
29157,methyltestosterone,asparaginase escherichia coli,2
29158,methyltestosterone,betamethasone,2
29159,methyltestosterone,budesonide,2
29160,methyltestosterone,corticotropin,2
29161,methyltestosterone,cosyntropin,2
29162,methyltestosterone,cyclosporine,2
29163,methyltestosterone,dexamethasone,2
29164,methyltestosterone,fludrocortisone,2
29165,methyltestosterone,glyburide,2
29166,methyltestosterone,methotrexate,2
29167,methyltestosterone,nateglinide,2
29168,methyltestosterone,prednisolone,2
29169,methyltestosterone,prednisone,2
29170,methyltestosterone,triamcinolone ophthalmic,2
29171,clozapine,abametapir topical,2
29172,clozapine,amoxapine,3
29173,clozapine,asparaginase escherichia coli,3
29174,clozapine,azithromycin,3
29175,clozapine,benazepril,2
29176,clozapine,benzthiazide,2
29177,clozapine,blinatumomab,3
29178,clozapine,bortezomib,3
29179,clozapine,bupropion,3
29180,clozapine,butalbital,2
29181,clozapine,cannabis,2
29182,clozapine,carboplatin,3
29183,clozapine,celecoxib,2
29184,clozapine,chloral hydrate,2
29185,clozapine,ciprofloxacin,3
29186,clozapine,cisapride,3
29187,clozapine,clarithromycin,2
29188,clozapine,cyclophosphamide,3
29189,clozapine,desipramine,3
29190,clozapine,duvelisib,3
29191,clozapine,enoxacin,3
29192,clozapine,erythromycin,2
29193,clozapine,escitalopram,3
29194,clozapine,etanercept,3
29195,clozapine,ethacrynic acid,2
29196,clozapine,ethanol,2
29197,clozapine,ethchlorvynol,2
29198,clozapine,ethotoin,2
29199,clozapine,etoposide,3
29200,clozapine,etravirine,2
29201,clozapine,evening primrose,1
29202,clozapine,exenatide,2
29203,clozapine,felbamate,3
29204,clozapine,fenofibrate,2
29205,clozapine,fluoxetine,2
29206,clozapine,fosphenytoin,2
29207,clozapine,gatifloxacin,3
29208,clozapine,glyburide,2
29209,clozapine,grepafloxacin,3
29210,clozapine,hydroflumethiazide,2
29211,clozapine,hydroxyprogesterone,2
29212,clozapine,ibritumomab,3
29213,clozapine,imatinib,3
29214,clozapine,interferon alfa-2b,3
29215,clozapine,interferon alfa-n1,3
29216,clozapine,interferon alfacon-1,3
29217,clozapine,interferon gamma-1b,3
29218,clozapine,iodine i 131 tositumomab,3
29219,clozapine,lefamulin,3
29220,clozapine,lenalidomide,3
29221,clozapine,levamisole,3
29222,clozapine,levomilnacipran,2
29223,clozapine,linezolid,3
29224,clozapine,mechlorethamine,3
29225,clozapine,mephenytoin,2
29226,clozapine,methotrexate,3
29227,clozapine,mibefradil,2
29228,clozapine,milnacipran,2
29229,clozapine,mirabegron,2
29230,clozapine,mirtazapine,3
29231,clozapine,modafinil,2
29232,clozapine,moxifloxacin,3
29233,clozapine,nalidixic acid,3
29234,clozapine,nateglinide,2
29235,clozapine,nilotinib,3
29236,clozapine,omacetaxine,3
29237,clozapine,osimertinib,3
29238,clozapine,panobinostat,3
29239,clozapine,paraldehyde,2
29240,clozapine,phenytoin,2
29241,clozapine,pitolisant,3
29242,clozapine,polythiazide,2
29243,clozapine,ponatinib,3
29244,clozapine,primidone,2
29245,clozapine,procarbazine,3
29246,clozapine,propafenone,3
29247,clozapine,propoxyphene,3
29248,clozapine,propranolol,2
29249,clozapine,protriptyline,3
29250,clozapine,quetiapine,3
29251,clozapine,quinidine,3
29252,clozapine,quinine,3
29253,clozapine,rifampin,2
29254,clozapine,rucaparib,3
29255,clozapine,saquinavir,3
29256,clozapine,sarilumab,3
29257,clozapine,satralizumab,3
29258,clozapine,sibutramine,2
29259,clozapine,somapacitan-beco,2
29260,clozapine,somatrem,2
29261,clozapine,somatropin,2
29262,clozapine,sorafenib,3
29263,clozapine,sparfloxacin,3
29264,clozapine,spironolactone,2
29265,clozapine,st. john's wort,2
29266,clozapine,sulfadiazine,3
29267,clozapine,sulfamethoxazole,3
29268,clozapine,sunitinib,3
29269,clozapine,tamoxifen,3
29270,clozapine,tolterodine,2
29271,clozapine,tositumomab,3
29272,clozapine,trichlormethiazide,2
29273,clozapine,trimipramine,3
29274,clozapine,troglitazone,2
29275,clozapine,troleandomycin,2
29276,clozapine,valproic acid,1
29277,clozapine,vandetanib,3
29278,clozapine,vemurafenib,3
29279,clozapine,venetoclax,3
29280,clozapine,venlafaxine,3
29281,clozapine,vincristine,3
29282,clozapine,vincristine liposome,3
29283,argatroban,anistreplase,3
29284,argatroban,apixaban,3
29285,argatroban,ardeparin,3
29286,argatroban,capsicum,1
29287,argatroban,celecoxib,2
29288,argatroban,choline salicylate,2
29289,argatroban,clopidogrel,3
29290,argatroban,defibrotide,3
29291,argatroban,dexfenfluramine,2
29292,argatroban,diclofenac,2
29293,argatroban,drotrecogin alfa,3
29294,argatroban,enoxaparin,3
29295,argatroban,escitalopram,2
29296,argatroban,etodolac,2
29297,argatroban,evening primrose,1
29298,argatroban,fenfluramine,2
29299,argatroban,fenoprofen,2
29300,argatroban,fenugreek,1
29301,argatroban,feverfew,1
29302,argatroban,fluoxetine,2
29303,argatroban,flurbiprofen ophthalmic,2
29304,argatroban,garlic,2
29305,argatroban,ibritumomab,3
29306,argatroban,iodine i 131 tositumomab,3
29307,argatroban,levomilnacipran,2
29308,argatroban,mefenamic acid,2
29309,argatroban,milnacipran,2
29310,argatroban,nabumetone,2
29311,argatroban,naproxen,2
29312,argatroban,omacetaxine,3
29313,argatroban,panobinostat,3
29314,argatroban,piroxicam,2
29315,argatroban,ponatinib,3
29316,argatroban,prasugrel,3
29317,argatroban,protein c,2
29318,argatroban,ramucirumab,3
29319,argatroban,regorafenib,3
29320,argatroban,rofecoxib,2
29321,argatroban,sibutramine,2
29322,argatroban,sodium iodide i-123,2
29323,argatroban,sodium iodide-i-131,2
29324,argatroban,sodium salicylate,2
29325,argatroban,sodium thiosalicylate,2
29326,argatroban,streptokinase,3
29327,argatroban,sugammadex,2
29328,argatroban,sulfinpyrazone,3
29329,argatroban,sulindac,2
29330,argatroban,sunitinib,2
29331,argatroban,suprofen ophthalmic,2
29332,argatroban,tirofiban,3
29333,argatroban,tositumomab,3
29334,argatroban,treprostinil,2
29335,argatroban,valdecoxib,2
29336,argatroban,venlafaxine,2
29337,argatroban,verteporfin,2
29338,argatroban,vilazodone,2
29339,indinavir,abametapir topical,2
29340,indinavir,amprenavir,1
29341,indinavir,apixaban,2
29342,indinavir,aprepitant,2
29343,indinavir,ascorbic acid,1
29344,indinavir,betamethasone,2
29345,indinavir,bortezomib,2
29346,indinavir,budesonide,3
29347,indinavir,butalbital,2
29348,indinavir,cannabis,2
29349,indinavir,chlorotrianisene,1
29350,indinavir,cisapride,3
29351,indinavir,clarithromycin,1
29352,indinavir,conjugated estrogens,1
29353,indinavir,conjugated estrogens topical,1
29354,indinavir,cyclosporine,3
29355,indinavir,dabrafenib,2
29356,indinavir,dexamethasone,2
29357,indinavir,dienestrol topical,1
29358,indinavir,duvelisib,3
29359,indinavir,erythromycin,3
29360,indinavir,escitalopram,1
29361,indinavir,estradiol topical,1
29362,indinavir,estrone,1
29363,indinavir,estropipate,1
29364,indinavir,estropipate topical,1
29365,indinavir,etravirine,2
29366,indinavir,exenatide,2
29367,indinavir,felbamate,2
29368,indinavir,fludrocortisone,2
29369,indinavir,fosphenytoin,2
29370,indinavir,garlic,3
29371,indinavir,glyburide,2
29372,indinavir,grepafloxacin,2
29373,indinavir,griseofulvin,2
29374,indinavir,hydroxyprogesterone,1
29375,indinavir,imatinib,2
29376,indinavir,isoniazid,1
29377,indinavir,lefamulin,3
29378,indinavir,levomilnacipran,3
29379,indinavir,mibefradil,2
29380,indinavir,mirabegron,1
29381,indinavir,mirtazapine,2
29382,indinavir,mitotane,2
29383,indinavir,modafinil,2
29384,indinavir,nafcillin,2
29385,indinavir,nateglinide,2
29386,indinavir,nelfinavir,2
29387,indinavir,nilotinib,3
29388,indinavir,osimertinib,3
29389,indinavir,panobinostat,3
29390,indinavir,phenytoin,2
29391,indinavir,pitolisant,2
29392,indinavir,ponatinib,3
29393,indinavir,prednisolone,2
29394,indinavir,prednisone,2
29395,indinavir,primidone,2
29396,indinavir,propafenone,2
29397,indinavir,quetiapine,3
29398,indinavir,quinestrol,1
29399,indinavir,quinidine,2
29400,indinavir,quinine,2
29401,indinavir,rabeprazole,2
29402,indinavir,regorafenib,2
29403,indinavir,rifampin,3
29404,indinavir,rucaparib,2
29405,indinavir,saquinavir,2
29406,indinavir,sibutramine,1
29407,indinavir,sildenafil,3
29408,indinavir,simvastatin,3
29409,indinavir,somapacitan-beco,2
29410,indinavir,somatrem,2
29411,indinavir,somatropin,2
29412,indinavir,st. john's wort,3
29413,indinavir,sulfinpyrazone,2
29414,indinavir,sunitinib,2
29415,indinavir,tolterodine,2
29416,indinavir,triamcinolone ophthalmic,2
29417,indinavir,troglitazone,2
29418,indinavir,valdecoxib,2
29419,indinavir,vemurafenib,2
29420,indinavir,venetoclax,3
29421,indinavir,venlafaxine,2
29422,indinavir,vilazodone,3
29423,indinavir,vincristine,3
29424,indinavir,vincristine liposome,3
29425,mefenamic acid,anistreplase,2
29426,mefenamic acid,apixaban,3
29427,mefenamic acid,aprepitant,2
29428,mefenamic acid,ardeparin,3
29429,mefenamic acid,asparaginase escherichia coli,2
29430,mefenamic acid,benazepril,2
29431,mefenamic acid,benzthiazide,2
29432,mefenamic acid,betamethasone,2
29433,mefenamic acid,bromfenac,2
29434,mefenamic acid,budesonide,2
29435,mefenamic acid,celecoxib,2
29436,mefenamic acid,ciprofloxacin,2
29437,mefenamic acid,clopidogrel,2
29438,mefenamic acid,cyclosporine,2
29439,mefenamic acid,dabrafenib,2
29440,mefenamic acid,daptomycin,2
29441,mefenamic acid,defibrotide,2
29442,mefenamic acid,dexamethasone,2
29443,mefenamic acid,dexfenfluramine,2
29444,mefenamic acid,diclofenac,2
29445,mefenamic acid,drotrecogin alfa,3
29446,mefenamic acid,enoxacin,2
29447,mefenamic acid,enoxaparin,3
29448,mefenamic acid,escitalopram,2
29449,mefenamic acid,ethacrynic acid,2
29450,mefenamic acid,ethanol,2
29451,mefenamic acid,etodolac,2
29452,mefenamic acid,etravirine,2
29453,mefenamic acid,exenatide,2
29454,mefenamic acid,fenfluramine,2
29455,mefenamic acid,fenofibrate,2
29456,mefenamic acid,fenoprofen,2
29457,mefenamic acid,fludrocortisone,2
29458,mefenamic acid,fluoxetine,2
29459,mefenamic acid,gatifloxacin,2
29460,mefenamic acid,glyburide,2
29461,mefenamic acid,grepafloxacin,2
29462,mefenamic acid,hydroflumethiazide,2
29463,mefenamic acid,ibritumomab,3
29464,mefenamic acid,imatinib,2
29465,mefenamic acid,iodine i 131 tositumomab,3
29466,mefenamic acid,lepirudin,2
29467,mefenamic acid,levomilnacipran,2
29468,mefenamic acid,methotrexate,3
29469,mefenamic acid,milnacipran,2
29470,mefenamic acid,moxifloxacin,2
29471,mefenamic acid,nabumetone,2
29472,mefenamic acid,nalidixic acid,2
29473,mefenamic acid,naproxen,2
29474,mefenamic acid,nateglinide,2
29475,mefenamic acid,omacetaxine,3
29476,mefenamic acid,panobinostat,3
29477,mefenamic acid,piroxicam,2
29478,mefenamic acid,pitolisant,2
29479,mefenamic acid,polythiazide,2
29480,mefenamic acid,ponatinib,3
29481,mefenamic acid,prasugrel,3
29482,mefenamic acid,prednisolone,2
29483,mefenamic acid,prednisone,2
29484,mefenamic acid,propranolol,2
29485,mefenamic acid,ramucirumab,3
29486,mefenamic acid,ranitidine,1
29487,mefenamic acid,ranitidine bismuth citrate,1
29488,mefenamic acid,regorafenib,3
29489,mefenamic acid,rofecoxib,2
29490,mefenamic acid,rucaparib,2
29491,mefenamic acid,sibutramine,2
29492,mefenamic acid,sparfloxacin,2
29493,mefenamic acid,spironolactone,2
29494,mefenamic acid,streptokinase,2
29495,mefenamic acid,sulfasalazine,2
29496,mefenamic acid,sulfinpyrazone,2
29497,mefenamic acid,sulindac,2
29498,mefenamic acid,tositumomab,3
29499,mefenamic acid,treprostinil,2
29500,mefenamic acid,triamcinolone ophthalmic,2
29501,mefenamic acid,trichlormethiazide,2
29502,mefenamic acid,trovafloxacin,2
29503,mefenamic acid,valdecoxib,2
29504,mefenamic acid,venlafaxine,2
29505,mefenamic acid,verteporfin,2
29506,mefenamic acid,vilazodone,2
29507,clopidogrel,anistreplase,2
29508,clopidogrel,apixaban,3
29509,clopidogrel,ardeparin,3
29510,clopidogrel,asparaginase escherichia coli,2
29511,clopidogrel,bortezomib,2
29512,clopidogrel,bupropion,2
29513,clopidogrel,capsicum,1
29514,clopidogrel,celecoxib,2
29515,clopidogrel,choline salicylate,2
29516,clopidogrel,clarithromycin,2
29517,clopidogrel,defibrotide,3
29518,clopidogrel,dexfenfluramine,2
29519,clopidogrel,diclofenac,2
29520,clopidogrel,drotrecogin alfa,3
29521,clopidogrel,enoxaparin,3
29522,clopidogrel,erythromycin,2
29523,clopidogrel,escitalopram,2
29524,clopidogrel,etodolac,2
29525,clopidogrel,etravirine,2
29526,clopidogrel,evening primrose,1
29527,clopidogrel,felbamate,2
29528,clopidogrel,fenfluramine,2
29529,clopidogrel,fenofibrate,2
29530,clopidogrel,fenoprofen,2
29531,clopidogrel,fenugreek,1
29532,clopidogrel,feverfew,1
29533,clopidogrel,fluoxetine,3
29534,clopidogrel,flurbiprofen ophthalmic,2
29535,clopidogrel,fosphenytoin,1
29536,clopidogrel,garlic,2
29537,clopidogrel,ibritumomab,3
29538,clopidogrel,iodine i 131 tositumomab,3
29539,clopidogrel,isoniazid,2
29540,clopidogrel,lepirudin,3
29541,clopidogrel,levomilnacipran,2
29542,clopidogrel,milnacipran,2
29543,clopidogrel,modafinil,2
29544,clopidogrel,nabumetone,2
29545,clopidogrel,naproxen,2
29546,clopidogrel,omacetaxine,3
29547,clopidogrel,panobinostat,3
29548,clopidogrel,phenytoin,1
29549,clopidogrel,piroxicam,2
29550,clopidogrel,ponatinib,3
29551,clopidogrel,prasugrel,3
29552,clopidogrel,propoxyphene,2
29553,clopidogrel,rabeprazole,3
29554,clopidogrel,ramucirumab,3
29555,clopidogrel,regorafenib,3
29556,clopidogrel,rifampin,2
29557,clopidogrel,rofecoxib,2
29558,clopidogrel,sibutramine,2
29559,clopidogrel,sodium salicylate,2
29560,clopidogrel,sodium thiosalicylate,2
29561,clopidogrel,streptokinase,2
29562,clopidogrel,sulindac,2
29563,clopidogrel,suprofen ophthalmic,2
29564,clopidogrel,tamoxifen,1
29565,clopidogrel,tirofiban,3
29566,clopidogrel,tositumomab,3
29567,clopidogrel,treprostinil,2
29568,clopidogrel,troleandomycin,2
29569,clopidogrel,valdecoxib,2
29570,clopidogrel,venlafaxine,2
29571,clopidogrel,verteporfin,2
29572,clopidogrel,vilazodone,2
29573,blinatumomab,anakinra,2
29574,blinatumomab,asparaginase escherichia coli,2
29575,blinatumomab,bupropion,3
29576,blinatumomab,cyclosporine,2
29577,blinatumomab,etanercept,3
29578,blinatumomab,evening primrose,1
29579,blinatumomab,"influenza virus vaccine, inactivated",2
29580,blinatumomab,"influenza virus vaccine, live, trivalent",3
29581,blinatumomab,methotrexate,2
29582,blinatumomab,omacetaxine,2
29583,blinatumomab,phenytoin,2
29584,blinatumomab,quinidine,2
29585,blinatumomab,ustekinumab,2
29586,blinatumomab,vincristine,2
29587,blinatumomab,vincristine liposome,2
29588,carboplatin,anakinra,2
29589,carboplatin,bortezomib,2
29590,carboplatin,ciprofloxacin,1
29591,carboplatin,cyclophosphamide,2
29592,carboplatin,enoxacin,1
29593,carboplatin,etanercept,3
29594,carboplatin,ethacrynic acid,2
29595,carboplatin,ethotoin,2
29596,carboplatin,etoposide,2
29597,carboplatin,etravirine,2
29598,carboplatin,fosphenytoin,2
29599,carboplatin,gatifloxacin,1
29600,carboplatin,grepafloxacin,1
29601,carboplatin,imatinib,2
29602,carboplatin,"influenza virus vaccine, inactivated",2
29603,carboplatin,"influenza virus vaccine, live, trivalent",3
29604,carboplatin,interferon alfa-2b,2
29605,carboplatin,interferon alfa-n1,2
29606,carboplatin,interferon alfacon-1,2
29607,carboplatin,isoniazid,2
29608,carboplatin,linezolid,2
29609,carboplatin,mechlorethamine,2
29610,carboplatin,mephenytoin,2
29611,carboplatin,methotrexate,2
29612,carboplatin,moxifloxacin,1
29613,carboplatin,nalidixic acid,1
29614,carboplatin,neomycin,2
29615,carboplatin,omacetaxine,2
29616,carboplatin,phenytoin,2
29617,carboplatin,pitavastatin,2
29618,carboplatin,ponatinib,2
29619,carboplatin,pravastatin,2
29620,carboplatin,rabeprazole,2
29621,carboplatin,simvastatin,2
29622,carboplatin,sorafenib,3
29623,carboplatin,sparfloxacin,1
29624,carboplatin,trovafloxacin,1
29625,carboplatin,ustekinumab,2
29626,carboplatin,vincristine,2
29627,carboplatin,vincristine liposome,2
29628,panobinostat,abametapir topical,2
29629,panobinostat,amoxapine,3
29630,panobinostat,amprenavir,2
29631,panobinostat,anakinra,2
29632,panobinostat,anistreplase,3
29633,panobinostat,apixaban,3
29634,panobinostat,aprepitant,2
29635,panobinostat,ardeparin,3
29636,panobinostat,asparaginase escherichia coli,2
29637,panobinostat,azithromycin,3
29638,panobinostat,butalbital,2
29639,panobinostat,ciprofloxacin,3
29640,panobinostat,cisapride,3
29641,panobinostat,clarithromycin,3
29642,panobinostat,cyclosporine,2
29643,panobinostat,dabrafenib,2
29644,panobinostat,defibrotide,3
29645,panobinostat,desipramine,3
29646,panobinostat,dexamethasone,2
29647,panobinostat,dexfenfluramine,3
29648,panobinostat,diclofenac,3
29649,panobinostat,drotrecogin alfa,3
29650,panobinostat,duvelisib,2
29651,panobinostat,enoxaparin,3
29652,panobinostat,erythromycin,3
29653,panobinostat,escitalopram,3
29654,panobinostat,etanercept,3
29655,panobinostat,etodolac,3
29656,panobinostat,etravirine,2
29657,panobinostat,felbamate,2
29658,panobinostat,fenfluramine,3
29659,panobinostat,fenoprofen,3
29660,panobinostat,fluoxetine,3
29661,panobinostat,flurbiprofen ophthalmic,2
29662,panobinostat,fosphenytoin,3
29663,panobinostat,gatifloxacin,3
29664,panobinostat,grepafloxacin,3
29665,panobinostat,griseofulvin,2
29666,panobinostat,imatinib,2
29667,panobinostat,"influenza virus vaccine, inactivated",2
29668,panobinostat,"influenza virus vaccine, live, trivalent",3
29669,panobinostat,isoniazid,2
29670,panobinostat,lefamulin,3
29671,panobinostat,lepirudin,3
29672,panobinostat,methotrexate,2
29673,panobinostat,mibefradil,3
29674,panobinostat,miconazole,2
29675,panobinostat,mirtazapine,3
29676,panobinostat,mitotane,3
29677,panobinostat,modafinil,2
29678,panobinostat,moxifloxacin,3
29679,panobinostat,nabumetone,3
29680,panobinostat,nafcillin,2
29681,panobinostat,naproxen,3
29682,panobinostat,nelfinavir,3
29683,panobinostat,nilotinib,3
29684,panobinostat,omacetaxine,2
29685,panobinostat,osimertinib,3
29686,panobinostat,phenytoin,3
29687,panobinostat,piroxicam,3
29688,panobinostat,pitolisant,3
29689,panobinostat,ponatinib,3
29690,panobinostat,prasugrel,3
29691,panobinostat,primidone,3
29692,panobinostat,propafenone,3
29693,panobinostat,propoxyphene,3
29694,panobinostat,propranolol,2
29695,panobinostat,protriptyline,3
29696,panobinostat,quetiapine,3
29697,panobinostat,quinidine,3
29698,panobinostat,quinine,3
29699,panobinostat,ramucirumab,3
29700,panobinostat,regorafenib,3
29701,panobinostat,rifampin,3
29702,panobinostat,rucaparib,3
29703,panobinostat,saquinavir,3
29704,panobinostat,somapacitan-beco,2
29705,panobinostat,somatrem,2
29706,panobinostat,somatropin,2
29707,panobinostat,sorafenib,3
29708,panobinostat,sparfloxacin,3
29709,panobinostat,st. john's wort,3
29710,panobinostat,streptokinase,3
29711,panobinostat,sulfamethoxazole,1
29712,panobinostat,sulfinpyrazone,2
29713,panobinostat,sulindac,3
29714,panobinostat,sunitinib,3
29715,panobinostat,suprofen ophthalmic,2
29716,panobinostat,tamoxifen,3
29717,panobinostat,tirofiban,3
29718,panobinostat,tolterodine,1
29719,panobinostat,treprostinil,3
29720,panobinostat,trimipramine,3
29721,panobinostat,troglitazone,2
29722,panobinostat,troleandomycin,3
29723,panobinostat,ustekinumab,2
29724,panobinostat,vandetanib,3
29725,panobinostat,vemurafenib,3
29726,panobinostat,venlafaxine,3
29727,benazepril,amoxapine,2
29728,benazepril,asparaginase escherichia coli,2
29729,benazepril,benzthiazide,2
29730,benazepril,betamethasone,2
29731,benazepril,bromfenac,2
29732,benazepril,budesonide,2
29733,benazepril,bupropion,2
29734,benazepril,cannabis,2
29735,benazepril,celecoxib,2
29736,benazepril,chloral hydrate,2
29737,benazepril,choline salicylate,2
29738,benazepril,corticotropin,2
29739,benazepril,cosyntropin,2
29740,benazepril,cyclosporine,2
29741,benazepril,desipramine,2
29742,benazepril,dexamethasone,2
29743,benazepril,diclofenac,2
29744,benazepril,enoxaparin,2
29745,benazepril,estramustine,2
29746,benazepril,ethacrynic acid,2
29747,benazepril,ethanol,2
29748,benazepril,ethchlorvynol,2
29749,benazepril,etodolac,2
29750,benazepril,exenatide,2
29751,benazepril,fenoprofen,2
29752,benazepril,fludrocortisone,2
29753,benazepril,garlic,1
29754,benazepril,glyburide,2
29755,benazepril,hydroflumethiazide,2
29756,benazepril,lanthanum carbonate,2
29757,benazepril,linezolid,2
29758,benazepril,methotrexate,2
29759,benazepril,mibefradil,1
29760,benazepril,mirtazapine,2
29761,benazepril,nabumetone,2
29762,benazepril,naproxen,2
29763,benazepril,nateglinide,2
29764,benazepril,paraldehyde,2
29765,benazepril,piroxicam,2
29766,benazepril,polythiazide,2
29767,benazepril,prednisolone,2
29768,benazepril,prednisone,2
29769,benazepril,procarbazine,2
29770,benazepril,protriptyline,2
29771,benazepril,quetiapine,2
29772,benazepril,rofecoxib,2
29773,benazepril,sildenafil,2
29774,benazepril,sodium salicylate,2
29775,benazepril,sodium thiosalicylate,2
29776,benazepril,spironolactone,3
29777,benazepril,sulindac,2
29778,benazepril,treprostinil,2
29779,benazepril,trichlormethiazide,2
29780,benazepril,trimipramine,2
29781,benazepril,valdecoxib,2
29782,aprepitant,abametapir topical,2
29783,aprepitant,amprenavir,2
29784,aprepitant,apixaban,2
29785,aprepitant,betamethasone,2
29786,aprepitant,bortezomib,2
29787,aprepitant,budesonide,2
29788,aprepitant,butalbital,2
29789,aprepitant,cannabis,2
29790,aprepitant,celecoxib,2
29791,aprepitant,chlorotrianisene,2
29792,aprepitant,ciprofloxacin,2
29793,aprepitant,cisapride,3
29794,aprepitant,clarithromycin,2
29795,aprepitant,conjugated estrogens,2
29796,aprepitant,conjugated estrogens topical,2
29797,aprepitant,cyclophosphamide,2
29798,aprepitant,cyclosporine,2
29799,aprepitant,dabrafenib,2
29800,aprepitant,dexamethasone,2
